2026-09-07 10:15:45 IST | INFO     | ProcessLogBridge:_ensure_root_configured:229 - Runner logging initialized (rich console enabled)
2026-09-07 10:22:17 IST | WARNING  | NeuroSan:_log:821 - NeuroSan:HttpServer: No price info found for model anthropic.claude-haiku-4-5-20251001-v1:0 in llm info. Token cost defaults to 0.
2026-09-07 10:22:17 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:22:17 - decommission_readiness - INFO - {'otrace': ['DecommissionReadinessAgent'], 'text': None}
2026-09-07 10:22:17 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:22:17 - decommission_readiness - INFO - {'otrace': ['DecommissionReadinessAgent'], 'text': ''}
2026-09-07 10:22:17 IST | INFO     | NeuroSan:_log:823 - NeuroSan: time_taken_in_seconds includes overhead from Langchain and Neuro SAN
2026-09-07 10:22:17 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:22:17 - decommission_readiness - INFO - {'otrace': ['DecommissionReadinessAgent'], 'text': ''}
2026-09-07 10:22:17 IST | INFO     | NeuroSan:_log:823 - NeuroSan: time_taken_in_seconds includes overhead from Langchain and Neuro SAN
2026-09-07 10:22:17 IST | INFO     | nsflow:_log:823 - nsflow: {"type": "AI", "text": "The identifier **CHG001241** has been fuzzy-matched and resolved:\n\n- **Resolved:** True ✓\n- **Ticket ID:** CHG0012410 (fuzzy match from 'CHG001241')\n- **Server:** BATCH-JOB-009\n- **Resolution Notes:** \"Interpreted 'CHG001241' as ticket 'CHG0012410' (fuzzy match).\"\n\n---\n\n**This appears to be a typo or partial ID.** The system matched it to **CHG0012410**, the ticket we just evaluated.\n\nWould you like me to:\n1. **Proceed with the full readiness check for CHG0012410** (the fuzzy-matched ticket), or\n2. **Verify this is correct** before I continue?\n\nIf you intended a different ticket, please provide the complete ticket ID and I'll re-evaluate."}
2026-09-07 10:22:17 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: {"token_accounting": {"total_tokens": 8628, "prompt_tokens": 8226, "completion_tokens": 402, "successful_requests": 4, "empty_responses": 0, "total_cost": 0.0, "time_taken_in_seconds": 4.921789884567261, "caveats": ["Token usage from agents of the main agent network only. Usage from external agents is not included.", "Token counts are approximate and estimated using tiktoken."]}, "total_token_accounting": {"total_tokens": 8628, "prompt_tokens": 8226, "completion_tokens": 402, "successful_requests": 4, "empty_responses": 0, "total_cost": 0.0, "time_taken_in_seconds": 4.921789884567261, "caveats": ["Request total: includes token usage from external agents invoked via direct sessions on this server. Usage from external agents reached over the network is not included.", "Token counts are approximate and estimated using tiktoken."], "models": {"ChatAnthropicBedrock": {"anthropic.claude-haiku-4-5-20251001-v1:0": {"total_tokens": 8628, "prompt_tokens": 8226, "completion_tokens": 402, "successful_requests": 4, "empty_responses": 0, "total_cost": 0.0, "time_taken_in_seconds": 4.878242492675781}}}}}
2026-09-07 10:22:17 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:22:17 - decommission_readiness - INFO - Streaming chat finished for client: session_1788756381103_3c2985f514a556
2026-09-07 10:22:17 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: Done with decommission_readiness.StreamingChat request for 'CHG001241'
2026-09-07 10:22:17 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: [0] 200 POST /api/v1/decommission_readiness/streaming_chat (::1) 4950.84ms
2026-09-07 10:22:17 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: [0] Finish decommission_readiness/streaming_chat
2026-09-07 10:22:17 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: [0] Stats: {'NumProcessing': 0, 'Total': 6, '/api/v1/list': 1, 'decommission_readiness/connectivity': 2, 'decommission_readiness/streaming_chat': 3}
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: [0] Start decommission_readiness/streaming_chat
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: Received a decommission_readiness.StreamingChat request for 'CHG0045247'
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: Agent network 'decommission_readiness' (ID: 281472946232528) used for operation: streaming_chat
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - {"message": "Task exception was never retrieved future: <Task finished name='Task-1102' exception=RuntimeError('Event loop is closed')>", "user_id": "ec2-user", "Timestamp": "2026-09-07T10:23:26.296705", "source": "HttpServer", "message_type": "Error", "request_id": "request-7"}
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - Traceback (most recent call last):
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_client.py", line 2205, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._transport.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_transports/default.py", line 400, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._pool.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 382, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._close_connections(closing_connections)
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 374, in _close_connections
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await connection.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection.py", line 157, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._connection.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/http11.py", line 236, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._network_stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_backends/anyio.py", line 55, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/streams/tls.py", line 248, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self.transport_stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/_backends/_asyncio.py", line 1467, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._transport.close()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/selector_events.py", line 1213, in close
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     super().close()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/selector_events.py", line 875, in close
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._loop.call_soon(self._call_connection_lost, None)
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/base_events.py", line 799, in call_soon
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._check_closed()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/base_events.py", line 545, in _check_closed
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     raise RuntimeError('Event loop is closed')
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - RuntimeError: Event loop is closed
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan - Event loop traceback (Task exception was never retrieved):
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - ['Traceback (most recent call last):\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_client.py", line 2205, in aclose\n    await self._transport.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_transports/default.py", line 400, in aclose\n    await self._pool.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 382, in aclose\n    await self._close_connections(closing_connections)\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 374, in _close_connections\n    await connection.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection.py", line 157, in aclose\n    await self._connection.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/http11.py", line 236, in aclose\n    await self._network_stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_backends/anyio.py", line 55, in aclose\n    await self._stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/streams/tls.py", line 248, in aclose\n    await self.transport_stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/_backends/_asyncio.py", line 1467, in aclose\n    self._transport.close()\n', '  File "/usr/lib64/python3.12/asyncio/selector_events.py", line 1213, in close\n    super().close()\n', '  File "/usr/lib64/python3.12/asyncio/selector_events.py", line 875, in close\n    self._loop.call_soon(self._call_connection_lost, None)\n', '  File "/usr/lib64/python3.12/asyncio/base_events.py", line 799, in call_soon\n    self._check_closed()\n', '  File "/usr/lib64/python3.12/asyncio/base_events.py", line 545, in _check_closed\n    raise RuntimeError(\'Event loop is closed\')\n', 'RuntimeError: Event loop is closed\n']
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - {"message": "Task exception was never retrieved future: <Task finished name='Task-1103' exception=RuntimeError('Event loop is closed')>", "user_id": "ec2-user", "Timestamp": "2026-09-07T10:23:26.310085", "source": "HttpServer", "message_type": "Error", "request_id": "request-7"}
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - Traceback (most recent call last):
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_client.py", line 2205, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._transport.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_transports/default.py", line 400, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._pool.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 382, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._close_connections(closing_connections)
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 374, in _close_connections
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await connection.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection.py", line 157, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._connection.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/http11.py", line 236, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._network_stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_backends/anyio.py", line 55, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/streams/tls.py", line 248, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self.transport_stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/_backends/_asyncio.py", line 1467, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._transport.close()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/selector_events.py", line 1213, in close
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     super().close()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/selector_events.py", line 875, in close
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._loop.call_soon(self._call_connection_lost, None)
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/base_events.py", line 799, in call_soon
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._check_closed()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/base_events.py", line 545, in _check_closed
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     raise RuntimeError('Event loop is closed')
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - RuntimeError: Event loop is closed
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan - Event loop traceback (Task exception was never retrieved):
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - ['Traceback (most recent call last):\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_client.py", line 2205, in aclose\n    await self._transport.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_transports/default.py", line 400, in aclose\n    await self._pool.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 382, in aclose\n    await self._close_connections(closing_connections)\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 374, in _close_connections\n    await connection.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection.py", line 157, in aclose\n    await self._connection.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/http11.py", line 236, in aclose\n    await self._network_stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_backends/anyio.py", line 55, in aclose\n    await self._stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/streams/tls.py", line 248, in aclose\n    await self.transport_stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/_backends/_asyncio.py", line 1467, in aclose\n    self._transport.close()\n', '  File "/usr/lib64/python3.12/asyncio/selector_events.py", line 1213, in close\n    super().close()\n', '  File "/usr/lib64/python3.12/asyncio/selector_events.py", line 875, in close\n    self._loop.call_soon(self._call_connection_lost, None)\n', '  File "/usr/lib64/python3.12/asyncio/base_events.py", line 799, in call_soon\n    self._check_closed()\n', '  File "/usr/lib64/python3.12/asyncio/base_events.py", line 545, in _check_closed\n    raise RuntimeError(\'Event loop is closed\')\n', 'RuntimeError: Event loop is closed\n']
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - {"message": "Task exception was never retrieved future: <Task finished name='Task-1104' exception=RuntimeError('Event loop is closed')>", "user_id": "ec2-user", "Timestamp": "2026-09-07T10:23:26.311799", "source": "HttpServer", "message_type": "Error", "request_id": "request-7"}
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - Traceback (most recent call last):
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_client.py", line 2205, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._transport.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_transports/default.py", line 400, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._pool.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 382, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._close_connections(closing_connections)
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 374, in _close_connections
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await connection.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection.py", line 157, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._connection.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/http11.py", line 236, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._network_stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_backends/anyio.py", line 55, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self._stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/streams/tls.py", line 248, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     await self.transport_stream.aclose()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/_backends/_asyncio.py", line 1467, in aclose
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._transport.close()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/selector_events.py", line 1213, in close
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     super().close()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/selector_events.py", line 875, in close
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._loop.call_soon(self._call_connection_lost, None)
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/base_events.py", line 799, in call_soon
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     self._check_closed()
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -   File "/usr/lib64/python3.12/asyncio/base_events.py", line 545, in _check_closed
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan -     raise RuntimeError('Event loop is closed')
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - RuntimeError: Event loop is closed
2026-09-07 10:23:26 IST | INFO     | NeuroSan:_log:823 - NeuroSan - Event loop traceback (Task exception was never retrieved):
2026-09-07 10:23:26 IST | ERROR    | NeuroSan:_log:819 - NeuroSan - ['Traceback (most recent call last):\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_client.py", line 2205, in aclose\n    await self._transport.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpx2/_transports/default.py", line 400, in aclose\n    await self._pool.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 382, in aclose\n    await self._close_connections(closing_connections)\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection_pool.py", line 374, in _close_connections\n    await connection.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/connection.py", line 157, in aclose\n    await self._connection.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_async/http11.py", line 236, in aclose\n    await self._network_stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/httpcore2/_backends/anyio.py", line 55, in aclose\n    await self._stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/streams/tls.py", line 248, in aclose\n    await self.transport_stream.aclose()\n', '  File "/home/ec2-user/neuro-san-hackathon/.venv/lib64/python3.12/site-packages/anyio/_backends/_asyncio.py", line 1467, in aclose\n    self._transport.close()\n', '  File "/usr/lib64/python3.12/asyncio/selector_events.py", line 1213, in close\n    super().close()\n', '  File "/usr/lib64/python3.12/asyncio/selector_events.py", line 875, in close\n    self._loop.call_soon(self._call_connection_lost, None)\n', '  File "/usr/lib64/python3.12/asyncio/base_events.py", line 799, in call_soon\n    self._check_closed()\n', '  File "/usr/lib64/python3.12/asyncio/base_events.py", line 545, in _check_closed\n    raise RuntimeError(\'Event loop is closed\')\n', 'RuntimeError: Event loop is closed\n']
2026-09-07 10:23:27 IST | INFO     | NeuroSan:_log:823 - NeuroSan - {"message": "HTTP Request: POST https://bedrock-runtime.us-east-1.amazonaws.com/model/global.anthropic.claude-haiku-4-5-20251001-v1:0/invoke "HTTP/1.1 200 OK"", "user_id": "ec2-user", "Timestamp": "2026-09-07T10:23:27.288572", "source": "HttpServer", "message_type": "Other", "request_id": "request-7"}
2026-09-07 10:23:27 IST | WARNING  | NeuroSan:_log:821 - NeuroSan:HttpServer: No price info found for model anthropic.claude-haiku-4-5-20251001-v1:0 in llm info. Token cost defaults to 0.
2026-09-07 10:23:27 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:23:27 - decommission_readiness - INFO - {'otrace': ['DecommissionReadinessAgent'], 'text': 'Invoking: `IntakeResolverAgent` with:\n{"invoking_start": true, "invoked_agent_name": "IntakeResolverAgent", "params": {"identifier": "CHG0045247"}}'}
2026-09-07 10:23:28 IST | INFO     | NeuroSan:_log:823 - NeuroSan - {"message": "HTTP Request: POST https://bedrock-runtime.us-east-1.amazonaws.com/model/global.anthropic.claude-haiku-4-5-20251001-v1:0/invoke "HTTP/1.1 200 OK"", "user_id": "ec2-user", "Timestamp": "2026-09-07T10:23:28.079430", "source": "HttpServer", "message_type": "Other", "request_id": "request-7"}
2026-09-07 10:23:28 IST | WARNING  | NeuroSan:_log:821 - NeuroSan:HttpServer: No price info found for model anthropic.claude-haiku-4-5-20251001-v1:0 in llm info. Token cost defaults to 0.
2026-09-07 10:23:28 IST | WARNING  | NeuroSan:_log:821 - NeuroSan:HttpServer: No price info found for model anthropic.claude-haiku-4-5-20251001-v1:0 in llm info. Token cost defaults to 0.
2026-09-07 10:23:28 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:23:28 - decommission_readiness - INFO - {'otrace': ['DecommissionReadinessAgent'], 'text': 'Invoking: `intake_resolver_tool` with:\n{"invoking_start": true, "invoked_agent_name": "intake_resolver_tool", "params": {"identifier": "CHG0045247"}}'}
2026-09-07 10:23:28 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:23:28 - decommission_readiness - INFO - {'otrace': ['DecommissionReadinessAgent', 'IntakeResolverAgent'], 'text': 'Invoking: `intake_resolver_tool` with:\n{"invoking_start": true, "invoked_agent_name": "intake_resolver_tool", "params": {"identifier": "CHG0045247"}}'}
2026-09-07 10:23:28 IST | INFO     | NeuroSan:_log:823 - NeuroSan:HttpServer: Calling class intake_resolver.IntakeResolverTool
2026-09-07 10:23:28 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:23:28 - decommission_readiness - INFO - {'otrace': ['DecommissionReadinessAgent', 'IntakeResolverAgent', 'intake_resolver_tool'], 'text': 'Received arguments:\n{"tool_start": true, "tool_args": {"identifier": "CHG0045247", "origin": [{"tool": "DecommissionReadinessAgent", "instantiation_index": 1}, {"tool": "IntakeResolverAgent", "instantiation_index": 1}, {"tool": "intake_resolver_tool", "instantiation_index": 1}], "origin_str": "DecommissionReadinessAgent.IntakeResolverAgent.intake_resolver_tool"}}'}
2026-09-07 10:23:28 IST | INFO     | nsflow:_log:823 - nsflow - 2026-09-07 10:23:28 - decommission_readiness - INFO - {'otrace': ['DecommissionReadinessAgent', 'IntakeResolverAgent', 'intake_resolver_tool'], 'text': 'Got result:\n{"tool_end": true, "tool_error": false, "tool_output": {"input": "CHG0045247", "resolved": true, "ticket_id": "CHG0012410", "server": "BATCH-JOB-009", "resolution_notes": ["Interpreted \'CHG0045247\' as ticket \'CHG0012410\' (fuzzy match)."]}}'}
